room,timestamp,current_pm25,current_pm10,current_pm1,current_temp,current_humi,current_current,current_speed,current_volt,pm25_after_10m
room1,2025-11-11 02:32:00,571.0,571.0,49.0,22.25,28.51,1.59,3,5.0,6.0
room1,2025-11-11 02:32:00,554.0,555.0,50.0,22.22,28.51,1.59,3,5.0,6.0
room1,2025-11-11 02:32:00,588.0,589.0,50.0,22.22,28.51,1.37,3,5.0,6.0
room1,2025-11-11 02:32:00,587.0,587.0,51.0,22.25,28.6,1.44,3,5.0,6.0
room1,2025-11-11 02:32:00,607.0,607.0,47.0,22.32,28.8,1.44,3,5.0,6.0
room1,2025-11-11 02:33:00,513.0,513.0,48.0,22.23,28.85,1.07,3,5.0,7.0
room1,2025-11-11 02:33:00,528.0,528.0,50.0,22.23,28.58,1.3,3,5.0,7.0
room1,2025-11-11 02:33:00,506.0,506.0,49.0,22.26,28.88,1.37,3,5.0,7.0
room1,2025-11-11 02:33:00,532.0,532.0,49.0,22.22,28.55,0.93,3,5.0,7.0
room1,2025-11-11 02:33:00,506.0,506.0,49.0,22.26,28.86,1.15,3,5.0,7.0
room1,2025-11-11 02:33:00,533.0,533.0,50.0,22.22,28.54,1.22,3,5.0,7.0
room1,2025-11-11 02:33:00,568.0,568.0,51.0,22.25,28.65,1.0,3,5.0,7.0
room1,2025-11-11 02:33:00,9.0,9.0,3.0,22.29,28.81,1.15,3,5.0,7.0
room1,2025-11-11 02:33:00,10.0,10.0,4.0,22.32,28.99,0.78,3,5.0,7.0
room1,2025-11-11 02:33:00,9.0,10.0,4.0,22.33,28.79,1.0,3,5.0,7.0
room1,2025-11-11 02:33:00,9.0,10.0,3.0,22.33,28.9,0.85,3,5.0,7.0
room1,2025-11-11 02:33:00,9.0,9.0,3.0,22.28,28.83,0.93,3,5.0,7.0
room1,2025-11-11 02:33:00,10.0,10.0,4.0,22.32,28.96,1.3,3,5.0,7.0
room1,2025-11-11 02:33:00,82.0,86.0,15.0,22.28,28.87,0.93,3,5.0,7.0
room1,2025-11-11 02:34:00,7.0,8.0,4.0,22.36,29.11,1.3,3,5.0,5.0
room1,2025-11-11 02:34:00,9.0,10.0,4.0,22.33,28.77,1.0,3,5.0,5.0
room1,2025-11-11 02:34:00,9.0,10.0,5.0,22.3,28.79,0.93,3,5.0,5.0
room1,2025-11-11 02:34:00,8.0,9.0,5.0,22.33,29.01,1.07,3,5.0,5.0
room1,2025-11-11 02:34:00,8.0,9.0,5.0,22.33,29.05,0.93,3,5.0,5.0
room1,2025-11-11 02:34:00,7.0,9.0,4.0,22.35,29.08,0.7,3,5.0,5.0
room1,2025-11-11 02:34:00,8.0,9.0,4.0,22.35,29.1,0.85,3,5.0,5.0
room1,2025-11-11 02:34:00,6.0,7.0,4.0,22.4,29.03,1.15,3,5.0,5.0
room1,2025-11-11 02:34:00,7.0,7.0,5.0,22.38,28.95,1.3,3,5.0,5.0
room1,2025-11-11 02:34:00,7.0,7.0,5.0,22.35,28.91,0.7,3,5.0,5.0
room1,2025-11-11 02:34:00,6.0,6.0,4.0,22.36,28.83,1.37,3,5.0,5.0
room1,2025-11-11 02:34:00,6.0,8.0,4.0,22.36,28.81,0.63,3,5.0,5.0
room1,2025-11-11 02:34:00,6.0,8.0,5.0,22.38,28.88,1.15,3,5.0,5.0
room1,2025-11-11 02:34:00,7.0,8.0,4.0,22.38,29.08,1.15,3,5.0,5.0
room1,2025-11-11 02:35:00,6.0,6.0,4.0,22.43,29.31,0.7,3,5.0,7.0
room1,2025-11-11 02:35:00,6.0,7.0,4.0,22.39,29.14,1.0,3,5.0,7.0
room1,2025-11-11 02:35:00,6.0,7.0,4.0,22.39,29.24,1.07,3,5.0,7.0
room1,2025-11-11 02:35:00,6.0,7.0,4.0,22.4,29.24,1.07,3,5.0,7.0
room1,2025-11-11 02:35:00,6.0,7.0,4.0,22.43,29.3,0.93,3,5.0,7.0
room1,2025-11-11 02:35:00,6.0,6.0,4.0,22.43,29.3,0.93,3,5.0,7.0
room1,2025-11-11 02:35:00,518.0,518.0,49.0,22.36,28.72,1.07,3,5.0,7.0
room1,2025-11-11 02:35:00,506.0,508.0,48.0,22.43,29.23,1.0,3,5.0,7.0
room1,2025-11-11 02:35:00,581.0,581.0,50.0,22.43,28.9,1.07,3,5.0,7.0
room1,2025-11-11 02:35:00,583.0,583.0,48.0,22.4,28.82,1.15,3,5.0,7.0
room1,2025-11-11 02:35:00,584.0,584.0,49.0,22.4,28.79,1.22,3,5.0,7.0
room1,2025-11-11 02:35:00,566.0,566.0,49.0,22.38,28.81,1.37,3,5.0,7.0
room1,2025-11-11 02:35:00,537.0,537.0,49.0,22.33,28.78,1.15,3,5.0,7.0
room1,2025-11-11 02:35:00,612.0,612.0,53.0,22.42,29.09,1.3,3,5.0,7.0
room1,2025-11-11 02:35:00,625.0,625.0,56.0,22.45,29.18,1.22,3,5.0,7.0
room1,2025-11-11 02:36:00,169.0,170.0,25.0,22.29,29.04,1.59,3,5.0,7.0
room1,2025-11-11 02:36:00,123.0,123.0,21.0,22.32,28.96,1.59,3,5.0,7.0
room1,2025-11-11 02:36:00,78.0,82.0,15.0,22.33,29.0,1.22,3,5.0,7.0
room1,2025-11-11 02:36:00,8.0,9.0,4.0,22.33,29.17,1.52,3,5.0,7.0
room1,2025-11-11 02:36:00,8.0,8.0,4.0,22.33,29.16,1.37,3,5.0,7.0
room1,2025-11-11 02:36:00,8.0,8.0,4.0,22.33,29.17,1.15,3,5.0,7.0
room1,2025-11-11 02:36:00,6.0,6.0,4.0,22.32,29.13,1.37,3,5.0,7.0
room1,2025-11-11 02:36:00,6.0,6.0,4.0,22.32,29.09,1.44,3,5.0,7.0
room1,2025-11-11 02:36:00,5.0,5.0,4.0,22.29,29.03,1.67,3,5.0,7.0
room1,2025-11-11 02:36:00,5.0,5.0,4.0,22.29,28.99,1.44,3,5.0,7.0
room1,2025-11-11 02:36:00,5.0,5.0,4.0,22.28,29.04,1.15,3,5.0,7.0
room1,2025-11-11 02:36:00,5.0,5.0,3.0,22.29,29.2,1.3,3,5.0,7.0
room1,2025-11-11 02:36:00,6.0,6.0,4.0,22.29,29.22,1.52,3,5.0,7.0
room1,2025-11-11 02:36:00,5.0,5.0,4.0,22.29,29.22,1.37,3,5.0,7.0
room1,2025-11-11 02:37:00,6.0,7.0,4.0,22.3,29.26,1.3,3,5.0,7.0
room1,2025-11-11 02:37:00,6.0,6.0,4.0,22.32,29.3,1.37,3,5.0,7.0
room1,2025-11-11 02:37:00,6.0,6.0,4.0,22.3,29.34,1.3,3,5.0,7.0
room1,2025-11-11 02:37:00,6.0,6.0,4.0,22.32,29.42,1.22,3,5.0,7.0
room1,2025-11-11 02:37:00,6.0,6.0,4.0,22.3,29.39,1.59,3,5.0,7.0
room1,2025-11-11 02:37:00,6.0,7.0,4.0,22.33,29.31,1.3,3,5.0,7.0
room1,2025-11-11 02:37:00,5.0,6.0,4.0,22.32,29.16,1.37,3,5.0,7.0
room1,2025-11-11 02:37:00,6.0,6.0,4.0,22.33,29.22,1.37,3,5.0,7.0
room1,2025-11-11 02:37:00,5.0,5.0,4.0,22.33,29.25,1.44,3,5.0,7.0
room1,2025-11-11 02:37:00,5.0,5.0,4.0,22.35,29.26,1.59,3,5.0,7.0
room1,2025-11-11 02:37:00,7.0,7.0,4.0,22.38,29.26,1.3,3,5.0,7.0
room1,2025-11-11 02:37:00,7.0,7.0,4.0,22.38,29.28,1.52,3,5.0,7.0
room1,2025-11-11 02:37:00,7.0,7.0,4.0,22.38,29.28,1.3,3,5.0,7.0
room1,2025-11-11 02:37:00,5.0,6.0,4.0,22.32,29.17,1.44,3,5.0,7.0
room1,2025-11-11 02:38:00,6.0,6.0,4.0,22.33,28.92,1.37,3,5.0,7.0
room1,2025-11-11 02:38:00,7.0,7.0,4.0,22.4,29.21,1.52,3,5.0,7.0
room1,2025-11-11 02:38:00,7.0,7.0,4.0,22.4,29.22,1.3,3,5.0,7.0
room1,2025-11-11 02:38:00,6.0,6.0,4.0,22.32,28.79,1.52,3,5.0,7.0
room1,2025-11-11 02:38:00,6.0,6.0,4.0,22.38,28.95,1.37,3,5.0,7.0
room1,2025-11-11 02:38:00,6.0,6.0,4.0,22.32,28.8,1.44,3,5.0,7.0
room1,2025-11-11 02:38:00,7.0,7.0,4.0,22.4,29.17,1.37,3,5.0,7.0
room1,2025-11-11 02:38:00,6.0,6.0,4.0,22.3,28.72,1.44,3,5.0,7.0
room1,2025-11-11 02:38:00,6.0,7.0,4.0,22.32,28.93,1.3,3,5.0,7.0
room1,2025-11-11 02:38:00,7.0,8.0,5.0,22.33,29.06,1.67,3,5.0,7.0
room1,2025-11-11 02:38:00,7.0,8.0,5.0,22.32,28.98,1.44,3,5.0,7.0
room1,2025-11-11 02:38:00,7.0,8.0,5.0,22.33,29.0,1.52,3,5.0,7.0
room1,2025-11-11 02:38:00,6.0,7.0,4.0,22.32,28.92,1.52,3,5.0,7.0
room1,2025-11-11 02:38:00,6.0,7.0,4.0,22.3,28.93,1.59,3,5.0,7.0
room1,2025-11-11 02:39:00,6.0,6.0,4.0,22.28,29.09,1.67,3,5.0,8.0
room1,2025-11-11 02:39:00,7.0,7.0,5.0,22.29,29.21,1.52,3,5.0,8.0
room1,2025-11-11 02:39:00,7.0,7.0,5.0,22.33,29.22,1.44,3,5.0,8.0
room1,2025-11-11 02:39:00,6.0,6.0,4.0,22.3,29.2,1.52,3,5.0,8.0
room1,2025-11-11 02:39:00,6.0,6.0,4.0,22.29,29.15,1.37,3,5.0,8.0
room1,2025-11-11 02:39:00,6.0,6.0,4.0,22.29,29.09,1.44,3,5.0,8.0
room1,2025-11-11 02:39:00,7.0,8.0,5.0,22.3,29.12,1.44,3,5.0,8.0
room1,2025-11-11 02:39:00,6.0,6.0,4.0,22.29,29.07,1.44,3,5.0,8.0
room1,2025-11-11 02:39:00,8.0,8.0,4.0,22.26,29.13,1.44,3,5.0,8.0
room1,2025-11-11 02:39:00,8.0,8.0,3.0,22.26,29.09,1.59,3,5.0,8.0
room1,2025-11-11 02:39:00,8.0,8.0,3.0,22.26,29.03,1.37,3,5.0,8.0
room1,2025-11-11 02:39:00,8.0,8.0,3.0,22.26,28.98,1.59,3,5.0,8.0
room1,2025-11-11 02:39:00,8.0,8.0,4.0,22.23,29.04,1.52,3,5.0,8.0
room1,2025-11-11 02:39:00,8.0,8.0,3.0,22.25,29.01,1.37,3,5.0,8.0
room1,2025-11-11 02:40:00,8.0,10.0,5.0,22.2,28.93,1.37,3,5.0,7.0
room1,2025-11-11 02:40:00,8.0,8.0,4.0,22.26,29.08,1.59,3,5.0,7.0
room1,2025-11-11 02:40:00,8.0,8.0,4.0,22.23,28.98,1.52,3,5.0,7.0
room1,2025-11-11 02:40:00,7.0,8.0,4.0,22.23,29.02,1.67,3,5.0,7.0
room1,2025-11-11 02:40:00,7.0,8.0,4.0,22.2,28.95,1.44,3,5.0,7.0
room1,2025-11-11 02:40:00,8.0,9.0,5.0,22.19,28.88,1.37,3,5.0,7.0
room1,2025-11-11 02:40:00,7.0,8.0,5.0,22.18,28.94,1.52,3,5.0,7.0
room1,2025-11-11 02:40:00,8.0,9.0,5.0,22.19,28.98,1.52,3,5.0,7.0
room1,2025-11-11 02:40:00,9.0,10.0,5.0,22.15,29.04,1.37,3,5.0,7.0
room1,2025-11-11 02:40:00,9.0,10.0,6.0,22.15,28.98,1.59,3,5.0,7.0
room1,2025-11-11 02:40:00,9.0,9.0,6.0,22.16,28.91,1.59,3,5.0,7.0
room1,2025-11-11 02:40:00,9.0,9.0,6.0,22.18,28.84,1.44,3,5.0,7.0
room1,2025-11-11 02:40:00,8.0,9.0,5.0,22.19,28.91,1.59,3,5.0,7.0
room1,2025-11-11 02:41:00,7.0,8.0,5.0,22.2,28.97,1.44,3,5.0,6.0
room1,2025-11-11 02:41:00,6.0,7.0,4.0,22.23,28.84,1.37,3,5.0,6.0
room1,2025-11-11 02:41:00,9.0,9.0,6.0,22.18,28.87,1.37,3,5.0,6.0
room1,2025-11-11 02:41:00,9.0,9.0,6.0,22.18,28.95,1.37,3,5.0,6.0
room1,2025-11-11 02:41:00,7.0,8.0,5.0,22.2,28.97,1.52,3,5.0,6.0
room1,2025-11-11 02:41:00,7.0,8.0,5.0,22.2,28.97,1.59,3,5.0,6.0
room1,2025-11-11 02:41:00,6.0,7.0,4.0,22.23,28.88,1.3,3,5.0,6.0
room1,2025-11-11 02:41:00,5.0,5.0,4.0,22.22,28.87,1.74,3,5.0,6.0
room1,2025-11-11 02:41:00,5.0,5.0,4.0,22.19,28.91,1.59,3,5.0,6.0
room1,2025-11-11 02:41:00,6.0,6.0,4.0,22.18,28.81,1.59,3,5.0,6.0
room1,2025-11-11 02:41:00,6.0,6.0,4.0,22.16,28.75,1.44,3,5.0,6.0
room1,2025-11-11 02:41:00,6.0,6.0,4.0,22.15,28.84,1.52,3,5.0,6.0
room1,2025-11-11 02:41:00,5.0,5.0,4.0,22.22,28.85,1.52,3,5.0,6.0
room1,2025-11-11 02:41:00,6.0,7.0,4.0,22.2,28.79,1.52,3,5.0,6.0
room1,2025-11-11 02:42:00,6.0,6.0,4.0,22.15,28.89,1.52,3,5.0,8.0
room1,2025-11-11 02:42:00,7.0,7.0,4.0,22.13,28.84,1.59,3,5.0,8.0
room1,2025-11-11 02:42:00,7.0,7.0,4.0,22.15,28.83,1.3,3,5.0,8.0
room1,2025-11-11 02:42:00,6.0,6.0,3.0,22.11,28.72,1.67,3,5.0,8.0
room1,2025-11-11 02:42:00,6.0,6.0,3.0,22.11,28.82,1.37,3,5.0,8.0
room1,2025-11-11 02:42:00,6.0,6.0,4.0,22.12,28.84,1.37,3,5.0,8.0
room1,2025-11-11 02:42:00,7.0,7.0,4.0,22.13,28.89,1.37,3,5.0,8.0
room1,2025-11-11 02:42:00,6.0,6.0,4.0,22.13,28.92,1.52,3,5.0,8.0
room1,2025-11-11 02:42:00,7.0,7.0,5.0,22.09,28.86,1.44,3,5.0,8.0
room1,2025-11-11 02:42:00,7.0,7.0,5.0,22.11,28.87,1.74,3,5.0,8.0
room1,2025-11-11 02:42:00,7.0,7.0,5.0,22.09,28.82,1.67,3,5.0,8.0
room1,2025-11-11 02:42:00,7.0,8.0,4.0,22.11,28.92,1.44,3,5.0,8.0
room1,2025-11-11 02:42:00,6.0,7.0,3.0,22.06,28.89,1.52,3,5.0,8.0
room1,2025-11-11 02:42:00,7.0,8.0,4.0,22.09,28.9,1.44,3,5.0,8.0
room1,2025-11-11 02:43:00,7.0,7.0,5.0,22.08,28.96,1.52,3,5.0,7.0
room1,2025-11-11 02:43:00,4.0,7.0,2.0,22.11,29.03,1.44,3,5.0,7.0
room1,2025-11-11 02:43:00,5.0,8.0,3.0,22.11,29.06,1.44,3,5.0,7.0
room1,2025-11-11 02:43:00,5.0,8.0,2.0,22.12,29.04,1.22,3,5.0,7.0
room1,2025-11-11 02:43:00,6.0,8.0,3.0,22.12,29.04,1.44,3,5.0,7.0
room1,2025-11-11 02:43:00,6.0,7.0,4.0,22.11,29.07,1.3,3,5.0,7.0
room1,2025-11-11 02:43:00,6.0,7.0,4.0,22.13,29.06,1.52,3,5.0,7.0
room1,2025-11-11 02:43:00,6.0,6.0,4.0,22.05,28.91,1.44,3,5.0,7.0
room1,2025-11-11 02:43:00,6.0,6.0,5.0,22.06,28.88,1.44,3,5.0,7.0
room1,2025-11-11 02:43:00,6.0,6.0,4.0,22.08,28.84,1.22,3,5.0,7.0
room1,2025-11-11 02:43:00,5.0,6.0,4.0,22.08,28.97,1.44,3,5.0,7.0
room1,2025-11-11 02:43:00,5.0,6.0,4.0,22.08,28.94,1.59,3,5.0,7.0
room1,2025-11-11 02:43:00,5.0,6.0,4.0,22.08,28.96,1.44,3,5.0,7.0
room1,2025-11-11 02:43:00,7.0,7.0,4.0,22.08,28.96,1.67,3,5.0,7.0
room1,2025-11-11 02:44:00,5.0,5.0,3.0,22.08,28.95,1.3,3,5.0,581.0
room1,2025-11-11 02:44:00,5.0,6.0,4.0,22.09,28.97,1.59,3,5.0,581.0
room1,2025-11-11 02:44:00,6.0,6.0,5.0,22.05,29.11,1.44,3,5.0,581.0
room1,2025-11-11 02:44:00,6.0,6.0,5.0,22.04,29.1,1.52,3,5.0,581.0
room1,2025-11-11 02:44:00,6.0,6.0,5.0,22.05,29.0,1.37,3,5.0,581.0
room1,2025-11-11 02:44:00,5.0,5.0,3.0,22.05,28.93,1.52,3,5.0,581.0
room1,2025-11-11 02:44:00,6.0,6.0,5.0,22.02,29.04,1.3,3,5.0,581.0
room1,2025-11-11 02:44:00,7.0,9.0,4.0,21.99,28.94,1.3,3,5.0,581.0
room1,2025-11-11 02:44:00,6.0,9.0,4.0,22.02,29.02,1.44,3,5.0,581.0
room1,2025-11-11 02:44:00,7.0,9.0,4.0,22.01,29.01,1.44,3,5.0,581.0
room1,2025-11-11 02:44:00,7.0,8.0,4.0,22.01,28.98,1.37,3,5.0,581.0
room1,2025-11-11 02:44:00,7.0,7.0,5.0,22.02,29.02,1.52,3,5.0,581.0
room1,2025-11-11 02:44:00,6.0,8.0,4.0,22.01,28.9,1.3,3,5.0,581.0
room1,2025-11-11 02:44:00,7.0,7.0,4.0,22.02,29.04,1.37,3,5.0,581.0
room1,2025-11-11 02:45:00,7.0,7.0,4.0,21.91,28.83,1.52,3,5.0,554.0
room1,2025-11-11 02:45:00,7.0,10.0,4.0,21.99,28.99,1.44,3,5.0,554.0
room1,2025-11-11 02:45:00,7.0,10.0,4.0,21.98,28.96,1.3,3,5.0,554.0
room1,2025-11-11 02:45:00,7.0,8.0,4.0,21.99,28.99,1.44,3,5.0,554.0
room1,2025-11-11 02:45:00,7.0,7.0,4.0,21.94,28.92,1.59,3,5.0,554.0
room1,2025-11-11 02:45:00,7.0,7.0,4.0,21.94,28.96,1.67,3,5.0,554.0
room1,2025-11-11 02:45:00,7.0,7.0,4.0,21.94,28.92,1.44,3,5.0,554.0
room1,2025-11-11 02:45:00,7.0,7.0,4.0,21.94,28.89,1.37,3,5.0,554.0
room1,2025-11-11 02:45:00,7.0,7.0,5.0,21.9,28.97,1.52,3,5.0,554.0
room1,2025-11-11 02:45:00,7.0,7.0,5.0,21.88,29.03,1.67,3,5.0,554.0
room1,2025-11-11 02:45:00,7.0,8.0,4.0,21.9,29.2,1.59,3,5.0,554.0
room1,2025-11-11 02:45:00,7.0,8.0,4.0,21.91,29.2,1.59,3,5.0,554.0
room1,2025-11-11 02:45:00,7.0,7.0,4.0,21.94,28.89,1.44,3,5.0,554.0
room1,2025-11-11 02:46:00,7.0,7.0,4.0,21.9,28.68,1.37,3,5.0,2.0
room1,2025-11-11 02:46:00,7.0,7.0,4.0,21.9,28.7,1.44,3,5.0,2.0
room1,2025-11-11 02:46:00,7.0,8.0,4.0,21.92,29.07,1.67,3,5.0,2.0
room1,2025-11-11 02:46:00,6.0,8.0,4.0,21.92,29.17,1.52,3,5.0,2.0
room1,2025-11-11 02:46:00,8.0,9.0,5.0,21.91,28.87,1.59,3,5.0,2.0
room1,2025-11-11 02:46:00,8.0,9.0,5.0,21.85,28.7,1.44,3,5.0,2.0
room1,2025-11-11 02:46:00,7.0,8.0,4.0,21.91,28.93,1.52,3,5.0,2.0
room1,2025-11-11 02:46:00,7.0,7.0,5.0,21.95,29.32,1.44,3,5.0,2.0
room1,2025-11-11 02:46:00,8.0,8.0,5.0,21.91,29.01,1.44,3,5.0,2.0
room1,2025-11-11 02:46:00,7.0,7.0,5.0,21.95,29.28,1.59,3,5.0,2.0
room1,2025-11-11 02:46:00,6.0,6.0,5.0,21.98,29.25,1.37,3,5.0,2.0
room1,2025-11-11 02:46:00,6.0,6.0,5.0,21.98,29.28,1.67,3,5.0,2.0
room1,2025-11-11 02:46:00,9.0,9.0,6.0,21.92,28.87,1.37,3,5.0,2.0
room1,2025-11-11 02:46:00,8.0,8.0,5.0,21.9,28.93,1.37,3,5.0,2.0
room1,2025-11-11 02:47:00,7.0,7.0,5.0,22.01,29.27,1.44,3,5.0,7.0
room1,2025-11-11 02:47:00,7.0,7.0,4.0,22.06,29.44,1.52,3,5.0,7.0
room1,2025-11-11 02:47:00,6.0,6.0,5.0,22.01,29.21,1.52,3,5.0,7.0
room1,2025-11-11 02:47:00,7.0,7.0,6.0,22.02,29.24,1.44,3,5.0,7.0
room1,2025-11-11 02:47:00,8.0,8.0,5.0,22.02,29.21,1.52,3,5.0,7.0
room1,2025-11-11 02:47:00,7.0,7.0,5.0,22.02,29.23,1.44,3,5.0,7.0
room1,2025-11-11 02:47:00,7.0,7.0,5.0,22.05,29.25,1.37,3,5.0,7.0
room1,2025-11-11 02:47:00,8.0,8.0,4.0,22.02,29.0,1.44,3,5.0,7.0
room1,2025-11-11 02:47:00,8.0,8.0,4.0,22.01,28.91,1.67,3,5.0,7.0
room1,2025-11-11 02:47:00,8.0,8.0,5.0,22.01,28.87,1.44,3,5.0,7.0
room1,2025-11-11 02:47:00,8.0,8.0,5.0,22.04,28.94,1.37,3,5.0,7.0
room1,2025-11-11 02:47:00,7.0,7.0,4.0,22.05,29.37,1.59,3,5.0,7.0
room1,2025-11-11 02:47:00,7.0,7.0,5.0,22.02,29.31,1.3,3,5.0,7.0
room1,2025-11-11 02:48:00,7.0,9.0,5.0,22.01,29.02,1.67,3,5.0,7.0
room1,2025-11-11 02:48:00,8.0,8.0,5.0,22.02,28.92,1.44,3,5.0,7.0
room1,2025-11-11 02:48:00,8.0,8.0,6.0,22.04,29.14,1.37,3,5.0,7.0
room1,2025-11-11 02:48:00,7.0,8.0,6.0,22.04,29.08,1.52,3,5.0,7.0
room1,2025-11-11 02:48:00,7.0,8.0,6.0,21.99,29.08,1.44,3,5.0,7.0
room1,2025-11-11 02:48:00,7.0,8.0,6.0,22.01,28.99,1.52,3,5.0,7.0
room1,2025-11-11 02:48:00,7.0,7.0,5.0,22.04,28.94,1.59,3,5.0,7.0
room1,2025-11-11 02:48:00,7.0,10.0,6.0,21.99,28.99,1.67,3,5.0,7.0
room1,2025-11-11 02:48:00,6.0,10.0,5.0,21.98,28.99,1.44,3,5.0,7.0
room1,2025-11-11 02:48:00,7.0,10.0,5.0,21.99,28.99,1.59,3,5.0,7.0
room1,2025-11-11 02:48:00,7.0,10.0,5.0,22.01,29.08,1.52,3,5.0,7.0
room1,2025-11-11 02:48:00,7.0,10.0,6.0,21.97,29.03,1.37,3,5.0,7.0
room1,2025-11-11 02:48:00,7.0,7.0,6.0,21.94,28.95,1.22,3,5.0,7.0
room1,2025-11-11 02:48:00,7.0,9.0,6.0,21.98,28.95,1.59,3,5.0,7.0
room1,2025-11-11 02:49:00,8.0,9.0,6.0,21.91,28.76,1.52,3,5.0,9.0
room1,2025-11-11 02:49:00,8.0,8.0,5.0,21.92,28.95,1.52,3,5.0,9.0
room1,2025-11-11 02:49:00,8.0,8.0,5.0,21.91,28.93,1.52,3,5.0,9.0
room1,2025-11-11 02:49:00,8.0,8.0,5.0,21.9,28.97,1.52,3,5.0,9.0
room1,2025-11-11 02:49:00,8.0,8.0,5.0,21.92,28.97,1.44,3,5.0,9.0
room1,2025-11-11 02:49:00,8.0,9.0,5.0,21.91,28.9,1.37,3,5.0,9.0
room1,2025-11-11 02:49:00,8.0,9.0,5.0,21.91,28.77,1.44,3,5.0,9.0
room1,2025-11-11 02:49:00,7.0,7.0,5.0,21.92,28.92,1.44,3,5.0,9.0
room1,2025-11-11 02:49:00,8.0,9.0,6.0,21.9,28.76,1.37,3,5.0,9.0
room1,2025-11-11 02:49:00,7.0,8.0,6.0,21.91,28.95,1.37,3,5.0,9.0
room1,2025-11-11 02:49:00,6.0,6.0,5.0,21.94,28.96,1.52,3,5.0,9.0
room1,2025-11-11 02:49:00,6.0,6.0,5.0,21.91,28.95,1.59,3,5.0,9.0
room1,2025-11-11 02:49:00,6.0,6.0,5.0,21.94,28.86,1.52,3,5.0,9.0
room1,2025-11-11 02:49:00,6.0,6.0,5.0,21.94,28.86,1.52,3,5.0,9.0
room1,2025-11-11 02:49:00,8.0,8.0,5.0,21.91,28.93,1.22,3,5.0,9.0
room1,2025-11-11 02:50:00,7.0,7.0,5.0,21.91,28.84,1.44,3,5.0,9.0
room1,2025-11-11 02:50:00,7.0,7.0,5.0,21.95,28.84,1.3,3,5.0,9.0
room1,2025-11-11 02:50:00,9.0,9.0,5.0,21.92,28.8,1.37,3,5.0,9.0
room1,2025-11-11 02:50:00,9.0,9.0,5.0,21.9,28.84,1.44,3,5.0,9.0
room1,2025-11-11 02:50:00,9.0,9.0,5.0,21.91,28.79,1.52,3,5.0,9.0
room1,2025-11-11 02:50:00,8.0,8.0,5.0,21.94,28.77,1.52,3,5.0,9.0
room1,2025-11-11 02:50:00,8.0,8.0,5.0,21.94,28.86,1.37,3,5.0,9.0
room1,2025-11-11 02:50:00,7.0,7.0,5.0,21.92,28.63,1.37,3,5.0,9.0
room1,2025-11-11 02:50:00,7.0,7.0,5.0,21.9,28.76,1.44,3,5.0,9.0
room1,2025-11-11 02:50:00,8.0,8.0,5.0,21.9,28.66,1.22,3,5.0,9.0
room1,2025-11-11 02:50:00,8.0,8.0,5.0,21.9,28.68,1.37,3,5.0,9.0
room1,2025-11-11 02:50:00,8.0,8.0,5.0,21.95,28.69,1.44,3,5.0,9.0
room1,2025-11-11 02:50:00,7.0,7.0,5.0,21.91,28.79,1.52,3,5.0,9.0
room1,2025-11-11 02:50:00,8.0,8.0,5.0,21.9,28.82,1.59,3,5.0,9.0
room1,2025-11-11 02:51:00,6.0,7.0,4.0,21.91,28.46,1.3,3,5.0,7.0
room1,2025-11-11 02:51:00,7.0,8.0,5.0,21.9,28.86,1.59,3,5.0,7.0
room1,2025-11-11 02:51:00,7.0,9.0,5.0,21.92,28.8,1.44,3,5.0,7.0
room1,2025-11-11 02:51:00,7.0,8.0,5.0,21.91,28.83,1.44,3,5.0,7.0
room1,2025-11-11 02:51:00,6.0,8.0,4.0,21.92,28.7,1.59,3,5.0,7.0
room1,2025-11-11 02:51:00,6.0,8.0,4.0,21.94,28.66,1.52,3,5.0,7.0
room1,2025-11-11 02:51:00,6.0,8.0,4.0,21.94,28.72,1.44,3,5.0,7.0
room1,2025-11-11 02:51:00,6.0,7.0,4.0,21.91,28.46,1.37,3,5.0,7.0
room1,2025-11-11 02:51:00,7.0,7.0,4.0,21.92,28.72,1.44,3,5.0,7.0
room1,2025-11-11 02:51:00,7.0,7.0,5.0,21.9,28.76,1.3,3,5.0,7.0
room1,2025-11-11 02:51:00,8.0,8.0,5.0,21.92,28.66,1.22,3,5.0,7.0
room1,2025-11-11 02:51:00,8.0,8.0,5.0,21.92,28.68,1.37,3,5.0,7.0
room1,2025-11-11 02:51:00,8.0,8.0,5.0,21.94,28.62,1.44,3,5.0,7.0
room1,2025-11-11 02:51:00,7.0,7.0,5.0,21.9,28.73,1.3,3,5.0,7.0
room1,2025-11-11 02:52:00,8.0,8.0,6.0,21.92,28.82,1.52,3,5.0,7.0
room1,2025-11-11 02:52:00,9.0,9.0,6.0,21.91,28.66,1.67,3,5.0,7.0
room1,2025-11-11 02:52:00,7.0,7.0,5.0,21.91,28.69,1.37,3,5.0,7.0
room1,2025-11-11 02:52:00,7.0,7.0,5.0,21.91,28.72,1.3,3,5.0,7.0
room1,2025-11-11 02:52:00,8.0,8.0,5.0,21.94,28.72,1.59,3,5.0,7.0
room1,2025-11-11 02:52:00,8.0,8.0,6.0,21.91,28.79,1.3,3,5.0,7.0
room1,2025-11-11 02:52:00,7.0,7.0,5.0,21.91,28.7,1.44,3,5.0,7.0
room1,2025-11-11 02:52:00,8.0,8.0,5.0,21.9,28.63,1.52,3,5.0,7.0
